Label,Score
0,3.61
0,3.609
0,3.609
0,3.606
0,3.605
0,3.604
0,3.603
0,3.603
0,3.601
0,3.6
0,3.6
0,3.599
0,3.598
0,3.597
0,3.596
0,3.595
0,3.593
0,3.592
0,3.592
0,3.59
0,3.588
0,3.585
0,3.583
0,3.582
0,3.58
0,3.58
0,3.578
0,3.577
0,3.577
0,3.575
0,3.575
0,3.574
0,3.573
0,3.573
0,3.57
0,3.57
0,3.567
0,3.566
0,3.565
0,3.563
0,3.563
0,3.561
0,3.557
0,3.556
0,3.555
0,3.554
0,3.553
0,3.551
0,3.549
0,3.546
0,3.54
0,3.539
0,3.539
0,3.537
0,3.535
0,3.534
0,3.534
0,3.533
0,3.531
0,3.531
0,3.53
0,3.529
0,3.527
0,3.527
0,3.526
0,3.526
0,3.526
0,3.526
0,3.526
0,3.522
0,3.518
0,3.517
0,3.516
0,3.513
0,3.513
0,3.513
0,3.512
0,3.512
0,3.511
0,3.508
0,3.507
0,3.507
0,3.506
0,3.506
0,3.505
0,3.505
0,3.504
0,3.502
0,3.5
0,3.499
0,3.498
0,3.497
0,3.494
0,3.491
0,3.491
0,3.49
0,3.489
0,3.488
0,3.488
0,3.487
0,3.487
0,3.486
0,3.486
0,3.485
0,3.483
0,3.483
0,3.482
0,3.482
0,3.482
0,3.479
0,3.479
0,3.476
0,3.476
0,3.475
0,3.474
0,3.472
0,3.472
0,3.471
0,3.465
0,3.463
0,3.46
0,3.451
0,3.451
0,3.45
0,3.45
0,3.45
0,3.448
0,3.447
0,3.447
0,3.446
0,3.446
0,3.44
0,3.438
0,3.436
0,3.435
0,3.435
0,3.434
0,3.434
0,3.434
0,3.432
0,3.431
0,3.431
0,3.43
0,3.429
0,3.427
0,3.426
0,3.424
0,3.418
0,3.415
0,3.414
0,3.41
0,3.409
0,3.406
0,3.405
0,3.404
0,3.4
0,3.394
0,3.393
0,3.39
0,3.389
0,3.388
0,3.387
0,3.386
0,3.386
0,3.385
0,3.384
0,3.382
0,3.381
0,3.381
0,3.38
0,3.379
0,3.378
0,3.377
0,3.376
0,3.373
0,3.371
0,3.37
0,3.37
0,3.369
0,3.368
0,3.362
0,3.36
0,3.356
0,3.356
0,3.356
0,3.356
0,3.353
0,3.352
0,3.347
0,3.345
0,3.345
0,3.345
0,3.343
0,3.342
0,3.34
0,3.335
0,3.333
0,3.33
0,3.329
0,3.328
0,3.327
0,3.323
0,3.322
0,3.321
0,3.319
0,3.318
0,3.316
0,3.316
0,3.313
0,3.309
0,3.309
0,3.306
0,3.305
0,3.303
0,3.302
0,3.297
0,3.283
0,3.282
0,3.28
0,3.277
0,3.277
0,3.275
0,3.264
0,3.264
0,3.261
0,3.259
0,3.258
0,3.258
0,3.255
0,3.248
0,3.241
0,3.241
0,3.239
0,3.233
0,3.225
0,3.221
0,3.22
0,3.22
0,3.22
0,3.216
0,3.206
0,3.198
0,3.197
0,3.197
0,3.191
0,3.189
0,3.187
0,3.186
0,3.183
0,3.183
0,3.174
0,3.153
0,3.15
0,3.148
0,3.145
0,3.143
0,3.142
0,3.14
0,3.128
0,3.113
0,3.104
0,3.103
0,3.102
0,3.098
0,3.098
0,3.095
0,3.094
0,3.094
0,3.093
0,3.088
0,3.085
0,3.077
0,3.076
0,3.072
0,3.068
0,3.037
0,3.037
0,3.023
0,3.017
0,3.012
0,3.006
0,3.002
0,2.999
0,2.987
0,2.983
0,2.981
0,2.976
0,2.967
0,2.963
0,2.95
0,2.94
0,2.933
0,2.927
0,2.917
0,2.913
0,2.907
0,2.888
0,2.886
0,2.882
0,2.877
0,2.872
0,2.864
0,2.851
0,2.842
0,2.828
0,2.823
0,2.811
0,2.806
0,2.799
0,2.792
0,2.787
0,2.765
0,2.753
0,2.74
0,2.694
0,2.69
0,2.682
0,2.661
0,2.65
0,2.628
0,2.628
0,2.617
0,2.614
0,2.566
0,2.553
0,2.332
0,2.199
0,1.034
0,0.692
0,0.533
0,-1.062
0,-1.261
0,-1.874
0,-2.656
0,-5.511
0,-19.947
